event_id,claim_month,claim_date,peril_type,syndicate,group_division,group_class,sub_class,placing_basis_group,leader_status,new_renewal,risk_code,is_group_cat_event,loss_region,loss_census_division,loss_census_region
B0180PG1730448AB_18,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_19,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_20,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_21,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_22,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_23,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_24,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_25,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_26,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_27,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_28,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1730448AB_29,2018-04,2018-04-06,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1731941AA_1,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_2,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_3,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_4,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_5,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_6,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_7,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_8,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,SC,South Atlantic,South
B0180PG1731941AA_9,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_10,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,GA,South Atlantic,South
B0180PG1731941AA_11,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_12,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_13,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_14,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_15,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_16,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_17,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_18,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_19,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_20,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731941AA_21,2021-03,2021-03-01,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,New,P6,True,FL,South Atlantic,South
B0180PG1731944AA_1,2020-03,2020-03-06,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P6,True,FL,South Atlantic,South
B0180PG1731944AA_2,2020-03,2020-03-06,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P6,True,FL,South Atlantic,South
B0180PG1732661AA_1,2019-06,2019-06-03,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732661AD_1,2019-03,2019-03-06,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732661AD_2,2019-03,2019-03-06,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732661AD_3,2019-03,2019-03-06,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732661AD_4,2019-03,2019-03-06,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732661AD_5,2019-03,2019-03-06,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732661AD_6,2019-03,2019-03-06,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732823AD_1,2019-11,2019-11-01,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1732823AI_1,2019-02,2019-02-12,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,MD,South Atlantic,South
B0180PG1733731AA_1,2018-03,2018-03-12,Non-catastrophe - Accident (NC-A),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,WAREHOUSING - OTHER,OPEN MARKET,FOLLOW,Renewal,P4,False,FL,South Atlantic,South
B0180PG1733799AC_1,2018-12,2018-12-04,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,FOLLOW,Renewal,P2,False,IL,East North Central,Midwest
B0180PG1733818AB_1,2018-09,2018-09-17,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,UNIVERSITIES,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1733818AB_2,2018-09,2018-09-17,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,UNIVERSITIES,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1733818AB_3,2018-09,2018-09-17,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,UNIVERSITIES,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1733818AB_4,2018-09,2018-09-17,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,UNIVERSITIES,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1733818AB_5,2018-09,2018-09-17,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,UNIVERSITIES,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1733818AB_6,2018-09,2018-09-17,Tropical Cyclone - Precipitation Flood (PF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,UNIVERSITIES,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0180PG1800182AA_1,2019-04,2019-04-29,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,SCHOOLS,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1800382AB_1,2019-09,2019-09-18,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,NY,Middle Atlantic,Northeast
B0180PG1800382AC_1,2018-12,2018-12-04,Non-catastrophe - Mechanical Failure (NC-M),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,CA,Pacific,West
B0180PG1800382AE_1,2018-09,2018-09-27,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,CA,Pacific,West
B0180PG1800382AF_1,2019-04,2019-04-18,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,CA,Pacific,West
B0180PG1800382AG_1,2019-03,2019-03-21,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,CO,Mountain,West
B0180PG1800382AI_1,2019-03,2019-03-15,Other Perils - Wildfire/Bushfire (WF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0180PG1800382AI_2,2019-03,2019-03-15,Other Perils - Wildfire/Bushfire (WF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0180PG1800382AI_3,2019-03,2019-03-15,Other Perils - Wildfire/Bushfire (WF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0180PG1800382AJ_1,2019-07,2019-07-18,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1800382AK_1,2020-03,2020-03-11,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,CO,Mountain,West
B0180PG1800382AL_1,2019-07,2019-07-03,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,NY,Middle Atlantic,Northeast
B0180PG1800382AL_2,2019-07,2019-07-03,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - OFFICE,OPEN MARKET,FOLLOW,Renewal,P2,False,NY,Middle Atlantic,Northeast
B0180PG1800944AD_1,2019-10,2019-10-08,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,GA,South Atlantic,South
B0180PG1800944AS_1,2019-12,2019-12-02,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,GA,South Atlantic,South
B0180PG1800944AW_1,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_2,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,FL,South Atlantic,South
B0180PG1800944AW_3,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_4,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_5,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_6,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_7,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_8,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_9,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_10,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_11,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1800944AW_12,2019-09,2019-09-13,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE – HOTELS,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0180PG1801304AA_1,2019-09,2019-09-20,Non-catastrophe - Accident (NC-A),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,LEAD,Renewal,P2,False,TX,West South Central,South
B0180PG1801570AB_1,2018-11,2018-11-26,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AB_2,2018-11,2018-11-26,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AB_3,2018-11,2018-11-26,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AB_4,2018-11,2018-11-26,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AB_5,2018-11,2018-11-26,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AB_6,2018-11,2018-11-26,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AI_1,2020-10,2020-10-15,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AJ_1,2019-09,2019-09-11,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801570AL_1,2019-05,2019-05-29,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0180PG1801703AA_1,2019-10,2019-10-01,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - FISHERIES,OPEN MARKET,FOLLOW,Renewal,P2,False,WA,Pacific,West
B0180PG1801703AC_1,2020-06,2020-06-11,Other Perils - Wildfire/Bushfire (WF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - FISHERIES,OPEN MARKET,FOLLOW,Renewal,P2,False,WA,Pacific,West
B0180PG1801760AA_1,2019-10,2019-10-29,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,KS,West North Central,Midwest
B0180PG1801760AA_2,2019-10,2019-10-29,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0180PG1801760AA_3,2019-10,2019-10-29,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,OH,East North Central,Midwest
B0180PG1801760AE_1,2020-12,2020-12-10,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,OH,East North Central,Midwest
B0180PG1801760AE_2,2020-12,2020-12-10,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,OH,East North Central,Midwest
B0180PG1801760AG_1,2019-07,2019-07-29,Non-catastrophe - Accident (NC-A),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,WA,Pacific,West
B0180PG1801760AJ_1,2020-06,2020-06-30,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,PA,Middle Atlantic,Northeast
B0180PG1801760AL_1,2020-05,2020-05-19,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,IN,East North Central,Midwest
B0180PG1801760AN_1,2019-09,2019-09-04,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,IN,East North Central,Midwest
B0180PG1801760AO_1,2020-06,2020-06-12,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,OH,East North Central,Midwest
B0180PG1801760AO_2,2020-06,2020-06-12,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,IL,East North Central,Midwest
B0180PG1802028AA_1,2018-05,2018-05-24,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,TX,West South Central,South
B0180PG1802028AC_1,2019-02,2019-02-20,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,NC,South Atlantic,South
B0180PG1802028AF_1,2019-07,2019-07-19,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0180PG1802028AG_1,2019-07,2019-07-10,Non-catastrophe - Weather (NC-W),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0180PG1802028AH_1,2020-01,2020-01-31,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,VA,South Atlantic,South
B0180PG1802028AJ_1,2019-08,2019-08-23,Non-catastrophe - Weather (NC-W),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0180PG1802028AK_1,2019-08,2019-08-23,Non-catastrophe - Weather (NC-W),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0180PG1802028AL_1,2019-08,2019-08-23,Non-catastrophe - Weather (NC-W),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
